date,solar_result,temp,rain_r,hum,wind,wins,sky,azimuth,altitude,hour,year,month,day
2017060109,33.12,21.0,0.0,65.0,2.4,2.4,1.0,92.42,44.23,9.0,2017.0,6.0,1.0
2017060110,50.16,21.33333333333333,0.0,65.0,2.333333333333333,2.333333333333333,1.0,114.44666666666667,54.833333333333336,10.0,2017.0,6.0,1.0
2017060111,96.72,21.66666666666667,0.0,65.0,2.2666666666666666,2.2666666666666666,1.0,136.47333333333333,65.43666666666667,11.0,2017.0,6.0,1.0
2017060112,120.96,22.0,0.0,65.0,2.2,2.2,1.0,158.5,76.04,12.0,2017.0,6.0,1.0
2017060113,118.8,21.33333333333333,0.0,63.33333333333334,2.4333333333333336,2.4333333333333336,1.0,192.33333333333334,68.38666666666667,13.0,2017.0,6.0,1.0
2017060114,107.76,20.666666666666668,0.0,61.66666666666666,2.6666666666666665,2.6666666666666665,1.0,226.16666666666669,60.733333333333334,14.0,2017.0,6.0,1.0
2017060115,90.96,20.0,0.0,60.0,2.9,2.9,1.0,260.0,53.08,15.0,2017.0,6.0,1.0
2017060116,62.64,19.666666666666668,0.0,61.66666666666666,2.2666666666666666,2.2666666666666666,1.0,239.03875,40.86666666666667,16.0,2017.0,6.0,1.0
2017060117,32.88,19.33333333333333,0.0,63.33333333333334,1.6333333333333333,1.6333333333333333,1.0,218.0775,28.653333333333332,17.0,2017.0,6.0,1.0
2017060118,10.08,19.0,0.0,65.0,1.0,1.0,1.0,197.11625,16.44,18.0,2017.0,6.0,1.0
2017060119,1.44,18.33333333333333,0.0,66.66666666666667,1.3,1.3,1.0,176.155,22.0,19.0,2017.0,6.0,1.0
2017060206,5.04,18.0,0.2,80.0,2.0,2.0,3.0,155.19375,27.560000000000002,6.0,2017.0,6.0,2.0
2017060207,31.68,19.0,0.2,73.33333333333333,2.2333333333333334,2.2333333333333334,3.0,134.23250000000002,33.120000000000005,7.0,2017.0,6.0,2.0
2017060208,60.48,20.0,0.2,66.66666666666667,2.466666666666667,2.466666666666667,3.0,113.27125000000001,38.68000000000001,8.0,2017.0,6.0,2.0
2017060209,85.68,21.0,0.2,60.0,2.7,2.7,3.0,92.31,44.24,9.0,2017.0,6.0,2.0
2017060210,122.16,21.66666666666667,0.2,61.66666666666666,2.9333333333333336,2.9333333333333336,3.0,114.31,54.86,10.0,2017.0,6.0,2.0
2017060211,133.44,22.33333333333333,0.2,63.33333333333334,3.1666666666666665,3.1666666666666665,3.0,136.31,65.47999999999999,11.0,2017.0,6.0,2.0
2017060212,135.6,23.0,0.2,65.0,3.4,3.4,3.0,158.31,76.1,12.0,2017.0,6.0,2.0
2017060213,127.2,23.0,0.16666666666666669,61.66666666666666,3.9,3.9,2.6666666666666665,192.24,68.44666666666666,13.0,2017.0,6.0,2.0
2017060214,114.96,23.0,0.13333333333333336,58.33333333333334,4.4,4.4,2.333333333333333,226.17000000000002,60.79333333333333,14.0,2017.0,6.0,2.0
2017060215,95.52,23.0,0.1,55.0,4.9,4.9,2.0,260.1,53.14,15.0,2017.0,6.0,2.0
2017060216,65.76,22.66666666666667,0.1,56.66666666666666,4.866666666666667,4.866666666666667,2.0,239.1125,40.92666666666667,16.0,2017.0,6.0,2.0
2017060217,32.16,22.33333333333333,0.1,58.33333333333334,4.833333333333333,4.833333333333333,2.0,218.125,28.713333333333335,17.0,2017.0,6.0,2.0
2017060218,8.64,22.0,0.1,60.0,4.8,4.8,2.0,197.13750000000002,16.5,18.0,2017.0,6.0,2.0
2017060219,0.96,21.33333333333333,0.1,61.66666666666666,3.9,3.9,2.0,176.15,22.052,19.0,2017.0,6.0,2.0
2017060306,5.04,18.0,0.0,75.0,1.6,1.6,1.0,155.1625,27.604,6.0,2017.0,6.0,3.0
2017060307,24.48,19.33333333333333,0.0,68.33333333333333,2.4,2.4,1.0,134.175,33.156,7.0,2017.0,6.0,3.0
2017060308,65.52,20.666666666666668,0.0,61.66666666666666,3.2,3.2,1.0,113.1875,38.708,8.0,2017.0,6.0,3.0
2017060309,94.32,22.0,0.0,55.0,4.0,4.0,1.0,92.2,44.26,9.0,2017.0,6.0,3.0
2017060310,113.76,23.0,0.0,51.66666666666666,4.0,4.0,1.0,114.17333333333333,54.89666666666667,10.0,2017.0,6.0,3.0
2017060311,129.6,24.0,0.0,48.33333333333334,4.0,4.0,1.0,136.14666666666668,65.53333333333333,11.0,2017.0,6.0,3.0
2017060312,137.28,25.0,0.0,45.0,4.0,4.0,1.0,158.12,76.17,12.0,2017.0,6.0,3.0
2017060313,124.8,24.33333333333333,0.0,46.66666666666666,3.466666666666667,3.466666666666667,1.0,192.14333333333335,68.51333333333334,13.0,2017.0,6.0,3.0
2017060314,111.36,23.66666666666667,0.0,48.33333333333334,2.9333333333333336,2.9333333333333336,1.0,226.16666666666669,60.85666666666667,14.0,2017.0,6.0,3.0
2017060315,94.08,23.0,0.0,50.0,2.4,2.4,1.0,260.19,53.2,15.0,2017.0,6.0,3.0
2017060316,65.28,22.33333333333333,0.0,53.33333333333334,2.0,2.0,1.0,239.17875,40.98666666666667,16.0,2017.0,6.0,3.0
2017060317,20.4,21.66666666666667,0.0,56.66666666666666,1.6,1.6,1.0,218.1675,28.773333333333337,17.0,2017.0,6.0,3.0
2017060318,9.6,21.0,0.0,60.0,1.2,1.2,1.0,197.15625,16.56,18.0,2017.0,6.0,3.0
2017060319,1.68,20.33333333333333,0.0,61.66666666666666,1.3666666666666667,1.3666666666666667,1.0,176.14499999999998,22.102,19.0,2017.0,6.0,3.0
2017060406,4.08,18.0,0.0,40.0,2.0,2.0,1.0,155.13375,27.644,6.0,2017.0,6.0,4.0
2017060407,30.48,19.666666666666668,0.0,41.66666666666666,2.066666666666667,2.066666666666667,1.0,134.1225,33.186,7.0,2017.0,6.0,4.0
2017060408,68.16,21.33333333333333,0.0,43.33333333333334,2.1333333333333333,2.1333333333333333,1.0,113.11124999999998,38.728,8.0,2017.0,6.0,4.0
2017060409,85.68,23.0,0.0,45.0,2.2,2.2,1.0,92.1,44.27,9.0,2017.0,6.0,4.0
2017060410,119.52,23.66666666666667,0.03333333333333333,46.66666666666666,2.466666666666667,2.466666666666667,1.3333333333333333,113.90666666666667,54.92333333333334,10.0,2017.0,6.0,4.0
2017060411,127.92,24.33333333333333,0.06666666666666668,48.33333333333334,2.7333333333333334,2.7333333333333334,1.6666666666666663,135.71333333333334,65.57666666666667,11.0,2017.0,6.0,4.0
2017060412,134.64,25.0,0.1,50.0,3.0,3.0,2.0,157.52,76.23,12.0,2017.0,6.0,4.0
2017060413,128.4,24.0,0.1,51.66666666666666,2.9,2.9,2.0,191.77,68.57000000000001,13.0,2017.0,6.0,4.0
2017060414,116.4,23.0,0.1,53.33333333333334,2.8000000000000003,2.8000000000000003,2.0,226.01999999999998,60.910000000000004,14.0,2017.0,6.0,4.0
2017060415,95.28,22.0,0.1,55.0,2.7,2.7,2.0,260.27,53.25,15.0,2017.0,6.0,4.0
2017060416,66.0,21.66666666666667,0.1,56.66666666666666,2.7333333333333334,2.7333333333333334,2.0,239.23624999999998,41.17333333333333,16.0,2017.0,6.0,4.0
2017060417,32.16,21.33333333333333,0.1,58.33333333333334,2.7666666666666666,2.7666666666666666,2.0,218.2025,29.096666666666664,17.0,2017.0,6.0,4.0
2017060418,9.36,21.0,0.1,60.0,2.8,2.8,2.0,197.16875,17.02,18.0,2017.0,6.0,4.0
2017060419,0.96,20.0,0.13333333333333333,63.33333333333334,2.6666666666666665,2.6666666666666665,2.333333333333333,176.135,22.472,19.0,2017.0,6.0,4.0
2017060506,8.4,18.0,0.3,70.0,3.0,3.0,4.0,155.10125,27.924,6.0,2017.0,6.0,5.0
2017060507,30.48,18.666666666666668,0.3,70.0,3.0,3.0,4.0,134.0675,33.376000000000005,7.0,2017.0,6.0,5.0
2017060508,66.0,19.33333333333333,0.3,70.0,3.0,3.0,4.0,113.03375,38.828,8.0,2017.0,6.0,5.0
2017060509,93.6,20.0,0.3,70.0,3.0,3.0,4.0,92.0,44.28,9.0,2017.0,6.0,5.0
2017060510,114.0,20.33333333333333,0.3,71.66666666666667,3.0,3.0,4.0,113.77666666666667,54.946666666666665,10.0,2017.0,6.0,5.0
2017060511,129.84,20.666666666666668,0.3,73.33333333333333,3.0,3.0,4.0,135.55333333333334,65.61333333333333,11.0,2017.0,6.0,5.0
2017060512,127.2,21.0,0.3,75.0,3.0,3.0,4.0,157.33,76.28,12.0,2017.0,6.0,5.0
2017060513,120.72,20.666666666666668,0.3,73.33333333333333,3.3,3.3,4.0,191.67000000000002,68.62333333333333,13.0,2017.0,6.0,5.0
2017060514,118.8,20.33333333333333,0.3,71.66666666666667,3.6,3.6,4.0,226.01000000000002,60.96666666666667,14.0,2017.0,6.0,5.0
2017060515,78.96,20.0,0.3,70.0,3.9,3.9,4.0,260.35,53.31,15.0,2017.0,6.0,5.0
2017060516,65.28,19.666666666666668,0.4,71.66666666666667,3.9,3.9,4.0,239.24375000000003,41.230000000000004,16.0,2017.0,6.0,5.0
2017060517,32.64,19.33333333333333,0.5,73.33333333333333,3.9,3.9,4.0,218.13750000000002,29.150000000000002,17.0,2017.0,6.0,5.0
2017060518,12.72,19.0,0.6,75.0,3.9,3.9,4.0,197.03125,17.07,18.0,2017.0,6.0,5.0
2017060519,2.64,18.666666666666668,0.6,76.66666666666667,4.2,4.2,4.0,175.925,22.514,19.0,2017.0,6.0,5.0
2017060606,1.92,18.0,0.8,90.0,3.5,3.5,4.0,154.81875000000002,27.958,6.0,2017.0,6.0,6.0
2017060607,13.44,18.666666666666668,0.7333333333333334,91.66666666666669,3.5,3.5,4.0,133.7125,33.402,7.0,2017.0,6.0,6.0
2017060608,24.48,19.33333333333333,0.6666666666666666,93.33333333333331,3.5,3.5,4.0,112.60624999999999,38.846000000000004,8.0,2017.0,6.0,6.0
2017060609,39.36,20.0,0.6,95.0,3.5,3.5,4.0,91.5,44.29,9.0,2017.0,6.0,6.0
2017060610,64.8,20.666666666666668,0.6,90.0,4.0,4.0,4.0,113.38,54.973333333333336,10.0,2017.0,6.0,6.0
2017060611,44.4,21.33333333333333,0.6,85.0,4.5,4.5,4.0,135.26,65.65666666666667,11.0,2017.0,6.0,6.0
2017060612,67.2,22.0,0.6,80.0,5.0,5.0,4.0,157.14,76.34,12.0,2017.0,6.0,6.0
2017060613,51.36,22.0,0.5,78.33333333333333,5.966666666666668,5.966666666666668,4.0,191.57,68.68,13.0,2017.0,6.0,6.0
2017060614,32.64,22.0,0.4,76.66666666666667,6.933333333333334,6.933333333333334,4.0,226.0,61.02,14.0,2017.0,6.0,6.0
2017060615,27.84,22.0,0.3,75.0,7.9,7.9,4.0,260.43,53.36,15.0,2017.0,6.0,6.0
2017060616,16.08,22.0,0.26666666666666666,75.0,7.5,7.5,3.6666666666666665,239.3025,41.28333333333333,16.0,2017.0,6.0,6.0
2017060617,6.72,22.0,0.2333333333333333,75.0,7.1000000000000005,7.1000000000000005,3.333333333333333,218.175,29.206666666666663,17.0,2017.0,6.0,6.0
2017060618,0.96,22.0,0.2,75.0,6.7,6.7,3.0,197.0475,17.13,18.0,2017.0,6.0,6.0
2017060619,0.0,21.33333333333333,0.2,71.66666666666667,6.133333333333334,6.133333333333334,3.0,175.92000000000002,22.564,19.0,2017.0,6.0,6.0
2017060706,0.0,18.0,0.1,85.0,3.2,3.2,2.0,154.79250000000002,27.997999999999998,6.0,2017.0,6.0,7.0
2017060707,0.0,19.0,0.1,80.0,3.9,3.9,2.0,133.665,33.432,7.0,2017.0,6.0,7.0
2017060708,0.48,20.0,0.1,75.0,4.6,4.6,2.0,112.5375,38.866,8.0,2017.0,6.0,7.0
2017060709,0.72,21.0,0.1,70.0,5.3,5.3,2.0,91.41,44.3,9.0,2017.0,6.0,7.0
2017060710,16.32,22.0,0.1,68.33333333333333,5.0,5.0,2.0,113.12333333333333,54.99333333333333,10.0,2017.0,6.0,7.0
2017060711,33.12,23.0,0.1,66.66666666666667,4.7,4.7,2.0,134.83666666666667,65.68666666666667,11.0,2017.0,6.0,7.0
2017060712,95.28,24.0,0.1,65.0,4.4,4.4,2.0,156.55,76.38,12.0,2017.0,6.0,7.0
2017060713,85.68,24.33333333333333,0.06666666666666668,60.0,4.8,4.8,1.6666666666666667,191.1966666666667,68.72333333333333,13.0,2017.0,6.0,7.0
2017060714,65.52,24.66666666666667,0.03333333333333334,55.0,5.2,5.2,1.3333333333333337,225.84333333333336,61.06666666666666,14.0,2017.0,6.0,7.0
2017060715,58.8,25.0,0.0,50.0,5.6,5.6,1.0,260.49,53.41,15.0,2017.0,6.0,7.0
2017060716,41.52,24.33333333333333,0.0,53.33333333333334,5.233333333333333,5.233333333333333,1.0,239.345,41.33333333333333,16.0,2017.0,6.0,7.0
2017060717,33.84,23.66666666666667,0.0,56.66666666666666,4.866666666666666,4.866666666666666,1.0,218.2,29.256666666666664,17.0,2017.0,6.0,7.0
2017060718,12.48,23.0,0.0,60.0,4.5,4.5,1.0,197.055,17.18,18.0,2017.0,6.0,7.0
2017060719,1.44,22.33333333333333,0.03333333333333333,61.66666666666666,4.033333333333333,4.033333333333333,1.3333333333333333,175.91,22.604,19.0,2017.0,6.0,7.0
2017060806,4.08,21.0,0.2,60.0,2.3,2.3,3.0,154.765,28.028,6.0,2017.0,6.0,8.0
2017060807,35.04,22.33333333333333,0.2,56.66666666666666,2.6333333333333333,2.6333333333333333,3.0,133.62,33.452,7.0,2017.0,6.0,8.0
2017060808,73.2,23.66666666666667,0.2,53.33333333333334,2.9666666666666663,2.9666666666666663,3.0,112.475,38.876,8.0,2017.0,6.0,8.0
2017060809,107.28,25.0,0.2,50.0,3.3,3.3,3.0,91.33,44.3,9.0,2017.0,6.0,8.0
2017060810,128.64,25.33333333333333,0.2,50.0,3.433333333333333,3.433333333333333,3.0,113.00666666666667,55.01,10.0,2017.0,6.0,8.0
2017060811,140.88,25.66666666666667,0.2,50.0,3.566666666666667,3.566666666666667,3.0,134.68333333333334,65.72,11.0,2017.0,6.0,8.0
2017060812,142.8,26.0,0.2,50.0,3.7,3.7,3.0,156.36,76.43,12.0,2017.0,6.0,8.0
2017060813,138.0,26.0,0.16666666666666669,50.0,4.133333333333334,4.133333333333334,2.6666666666666665,191.09,68.77333333333334,13.0,2017.0,6.0,8.0
2017060814,122.16,26.0,0.13333333333333336,50.0,4.566666666666666,4.566666666666666,2.333333333333333,225.82,61.11666666666667,14.0,2017.0,6.0,8.0
2017060815,104.88,26.0,0.1,50.0,5.0,5.0,2.0,260.55,53.46,15.0,2017.0,6.0,8.0
2017060816,72.48,25.0,0.06666666666666668,55.0,5.033333333333333,5.033333333333333,1.6666666666666667,239.38750000000002,41.38333333333333,16.0,2017.0,6.0,8.0
2017060817,36.72,24.0,0.03333333333333334,60.0,5.066666666666666,5.066666666666666,1.3333333333333337,218.22500000000002,29.306666666666665,17.0,2017.0,6.0,8.0
2017060818,9.12,23.0,0.0,65.0,5.1,5.1,1.0,197.0625,17.23,18.0,2017.0,6.0,8.0
2017060819,1.44,22.33333333333333,0.0,65.0,5.033333333333333,5.033333333333333,1.0,175.9,22.644,19.0,2017.0,6.0,8.0
2017060906,6.0,21.0,0.1,70.0,3.6,3.6,2.0,154.7375,28.058,6.0,2017.0,6.0,9.0
2017060907,29.04,21.66666666666667,0.1,66.66666666666667,3.4,3.4,2.0,133.575,33.471999999999994,7.0,2017.0,6.0,9.0
2017060908,51.84,22.33333333333333,0.1,63.33333333333334,3.2,3.2,2.0,112.4125,38.885999999999996,8.0,2017.0,6.0,9.0
2017060909,99.84,23.0,0.1,60.0,3.0,3.0,2.0,91.25,44.3,9.0,2017.0,6.0,9.0
2017060910,100.56,23.66666666666667,0.13333333333333333,61.66666666666666,3.2666666666666666,3.2666666666666666,2.333333333333333,112.89,55.019999999999996,10.0,2017.0,6.0,9.0
2017060911,122.4,24.33333333333333,0.16666666666666669,63.33333333333334,3.533333333333333,3.533333333333333,2.6666666666666665,134.53,65.74,11.0,2017.0,6.0,9.0
2017060912,136.08,25.0,0.2,65.0,3.8,3.8,3.0,156.17,76.46,12.0,2017.0,6.0,9.0
2017060913,134.88,24.66666666666667,0.2,66.66666666666667,3.7666666666666666,3.7666666666666666,3.0,191.11666666666665,68.81,13.0,2017.0,6.0,9.0
2017060914,121.44,24.33333333333333,0.2,68.33333333333333,3.733333333333333,3.733333333333333,3.0,226.06333333333333,61.16,14.0,2017.0,6.0,9.0
2017060915,101.04,24.0,0.2,70.0,3.7,3.7,3.0,261.01,53.51,15.0,2017.0,6.0,9.0
2017060916,69.84,23.33333333333333,0.2,73.33333333333333,4.333333333333333,4.333333333333333,3.0,239.78,41.43333333333333,16.0,2017.0,6.0,9.0
2017060917,35.04,22.66666666666667,0.2,76.66666666666667,4.966666666666667,4.966666666666667,3.0,218.55,29.356666666666666,17.0,2017.0,6.0,9.0
2017060918,9.84,22.0,0.2,80.0,5.6,5.6,3.0,197.32,17.28,18.0,2017.0,6.0,9.0
2017060919,1.92,21.33333333333333,0.2333333333333333,80.0,4.433333333333334,4.433333333333334,3.333333333333333,176.09,22.684,19.0,2017.0,6.0,9.0
2017061006,4.08,19.0,0.3,60.0,1.8,1.8,4.0,154.86,28.088,6.0,2017.0,6.0,10.0
2017061007,24.48,20.0,0.26666666666666666,60.0,1.7666666666666666,1.7666666666666666,3.6666666666666665,133.63,33.492,7.0,2017.0,6.0,10.0
2017061008,60.0,21.0,0.2333333333333333,60.0,1.7333333333333334,1.7333333333333334,3.333333333333333,112.4,38.896,8.0,2017.0,6.0,10.0
2017061009,92.4,22.0,0.2,60.0,1.7,1.7,3.0,91.17,44.3,9.0,2017.0,6.0,10.0
2017061010,114.0,22.66666666666667,0.16666666666666669,60.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,112.64,55.03333333333333,10.0,2017.0,6.0,10.0
2017061011,119.52,23.33333333333333,0.13333333333333336,60.0,1.6333333333333333,1.6333333333333333,2.333333333333333,134.11,65.76666666666667,11.0,2017.0,6.0,10.0
2017061012,126.0,24.0,0.1,60.0,1.6,1.6,2.0,155.58,76.5,12.0,2017.0,6.0,10.0
2017061013,122.16,24.0,0.06666666666666668,58.33333333333334,1.8,1.8,1.6666666666666667,190.73666666666668,68.85,13.0,2017.0,6.0,10.0
2017061014,103.68,24.0,0.03333333333333334,56.66666666666666,2.0,2.0,1.3333333333333337,225.89333333333335,61.199999999999996,14.0,2017.0,6.0,10.0
2017061015,77.04,24.0,0.0,55.0,2.2,2.2,1.0,261.05,53.55,15.0,2017.0,6.0,10.0
2017061016,35.76,23.0,0.03333333333333333,56.66666666666666,2.2,2.2,1.3333333333333333,239.80625,41.47666666666667,16.0,2017.0,6.0,10.0
2017061017,19.2,22.0,0.06666666666666668,58.33333333333334,2.2,2.2,1.6666666666666663,218.5625,29.403333333333332,17.0,2017.0,6.0,10.0
2017061018,13.68,21.0,0.1,60.0,2.2,2.2,2.0,197.31875000000002,17.33,18.0,2017.0,6.0,10.0
2017061019,1.68,20.33333333333333,0.1,61.66666666666666,2.1333333333333333,2.1333333333333333,2.0,176.075,22.721999999999998,19.0,2017.0,6.0,10.0
2017061106,0.24,18.0,0.2,65.0,1.7,1.7,3.0,154.83125,28.113999999999997,6.0,2017.0,6.0,11.0
2017061107,22.56,19.0,0.2,65.0,2.4,2.4,3.0,133.5875,33.506,7.0,2017.0,6.0,11.0
2017061108,54.24,20.0,0.2,65.0,3.1,3.1,3.0,112.34375,38.897999999999996,8.0,2017.0,6.0,11.0
2017061109,84.72,21.0,0.2,65.0,3.8,3.8,3.0,91.1,44.29,9.0,2017.0,6.0,11.0
2017061110,103.92,21.66666666666667,0.2,60.0,3.6,3.6,3.0,112.53333333333333,55.03666666666667,10.0,2017.0,6.0,11.0
2017061111,129.36,22.33333333333333,0.2,55.0,3.4,3.4,3.0,133.96666666666667,65.78333333333333,11.0,2017.0,6.0,11.0
2017061112,132.48,23.0,0.2,50.0,3.2,3.2,3.0,155.4,76.53,12.0,2017.0,6.0,11.0
2017061113,135.6,22.66666666666667,0.2,50.0,2.9333333333333336,2.9333333333333336,3.0,190.63,69.02,13.0,2017.0,6.0,11.0
2017061114,124.56,22.33333333333333,0.2,50.0,2.6666666666666665,2.6666666666666665,3.0,225.85999999999999,61.51,14.0,2017.0,6.0,11.0
2017061115,101.76,22.0,0.2,50.0,2.4,2.4,3.0,261.09,54.0,15.0,2017.0,6.0,11.0
2017061116,68.88,21.33333333333333,0.2,53.33333333333334,2.466666666666667,2.466666666666667,3.0,239.83249999999998,41.79,16.0,2017.0,6.0,11.0
2017061117,36.0,20.666666666666668,0.2,56.66666666666666,2.533333333333333,2.533333333333333,3.0,218.575,29.580000000000002,17.0,2017.0,6.0,11.0
2017061118,15.84,20.0,0.2,60.0,2.6,2.6,3.0,197.3175,17.37,18.0,2017.0,6.0,11.0
2017061119,3.6,19.0,0.2,61.66666666666666,2.4333333333333336,2.4333333333333336,3.0,176.06,22.754,19.0,2017.0,6.0,11.0
2017061206,1.92,17.0,0.2,80.0,1.4,1.4,3.0,154.8025,28.137999999999998,6.0,2017.0,6.0,12.0
2017061207,18.24,18.0,0.2,75.0,1.8666666666666665,1.8666666666666665,3.0,133.545,33.522,7.0,2017.0,6.0,12.0
2017061208,48.96,19.0,0.2,70.0,2.333333333333333,2.333333333333333,3.0,112.2875,38.906,8.0,2017.0,6.0,12.0
2017061209,73.2,20.0,0.2,65.0,2.8,2.8,3.0,91.03,44.29,9.0,2017.0,6.0,12.0
2017061210,97.2,21.0,0.2,60.0,2.833333333333333,2.833333333333333,3.0,112.42666666666666,55.04333333333333,10.0,2017.0,6.0,12.0
2017061211,123.6,22.0,0.2,55.0,2.8666666666666667,2.8666666666666667,3.0,133.82333333333332,65.79666666666667,11.0,2017.0,6.0,12.0
2017061212,130.8,23.0,0.2,50.0,2.9,2.9,3.0,155.22,76.55,12.0,2017.0,6.0,12.0
2017061213,89.28,22.66666666666667,0.2,51.66666666666666,2.433333333333333,2.433333333333333,3.0,190.52333333333334,69.04666666666667,13.0,2017.0,6.0,12.0
2017061214,86.4,22.33333333333333,0.2,53.33333333333334,1.9666666666666668,1.9666666666666668,3.0,225.82666666666665,61.54333333333333,14.0,2017.0,6.0,12.0
2017061215,74.4,22.0,0.2,55.0,1.5,1.5,3.0,261.13,54.04,15.0,2017.0,6.0,12.0
2017061216,54.0,21.33333333333333,0.2,56.66666666666666,1.8666666666666667,1.8666666666666667,3.0,239.81,41.833333333333336,16.0,2017.0,6.0,12.0
2017061217,33.84,20.666666666666668,0.2,58.33333333333334,2.2333333333333334,2.2333333333333334,3.0,218.49,29.62666666666667,17.0,2017.0,6.0,12.0
2017061218,15.36,20.0,0.2,60.0,2.6,2.6,3.0,197.17,17.42,18.0,2017.0,6.0,12.0
2017061219,2.88,19.33333333333333,0.2,61.66666666666666,2.333333333333333,2.333333333333333,3.0,175.85,22.792,19.0,2017.0,6.0,12.0
2017061306,10.08,19.0,0.1,70.0,2.8,2.8,2.0,154.53,28.164,6.0,2017.0,6.0,13.0
2017061307,30.96,20.33333333333333,0.06666666666666668,66.66666666666667,2.8,2.8,1.6666666666666667,133.20999999999998,33.536,7.0,2017.0,6.0,13.0
2017061308,65.28,21.66666666666667,0.03333333333333334,63.33333333333334,2.8,2.8,1.3333333333333337,111.88999999999999,38.908,8.0,2017.0,6.0,13.0
2017061309,98.64,23.0,0.0,60.0,2.8,2.8,1.0,90.57,44.28,9.0,2017.0,6.0,13.0
2017061310,120.24,23.33333333333333,0.0,58.33333333333334,2.833333333333333,2.833333333333333,1.0,112.06333333333333,55.04666666666667,10.0,2017.0,6.0,13.0
2017061311,134.88,23.66666666666667,0.0,56.66666666666666,2.8666666666666667,2.8666666666666667,1.0,133.55666666666667,65.81333333333333,11.0,2017.0,6.0,13.0
2017061312,96.72,24.0,0.0,55.0,2.9,2.9,1.0,155.05,76.58,12.0,2017.0,6.0,13.0
2017061313,133.68,24.0,0.0,53.33333333333334,3.533333333333333,3.533333333333333,1.0,190.42000000000002,69.08,13.0,2017.0,6.0,13.0
2017061314,121.92,24.0,0.0,51.66666666666666,4.166666666666666,4.166666666666666,1.0,225.79000000000002,61.58,14.0,2017.0,6.0,13.0
2017061315,97.68,24.0,0.0,50.0,4.8,4.8,1.0,261.16,54.08,15.0,2017.0,6.0,13.0
2017061316,63.36,23.33333333333333,0.0,53.33333333333334,4.966666666666667,4.966666666666667,1.0,239.82875,41.873333333333335,16.0,2017.0,6.0,13.0
2017061317,29.52,22.66666666666667,0.0,56.66666666666666,5.133333333333333,5.133333333333333,1.0,218.4975,29.666666666666668,17.0,2017.0,6.0,13.0
2017061318,2.64,22.0,0.0,60.0,5.3,5.3,1.0,197.16625000000002,17.46,18.0,2017.0,6.0,13.0
2017061319,0.0,21.33333333333333,0.0,63.33333333333334,4.833333333333333,4.833333333333333,1.0,175.835,22.822000000000003,19.0,2017.0,6.0,13.0
2017061406,5.52,20.0,0.0,70.0,2.5,2.5,1.0,154.50375,28.184,6.0,2017.0,6.0,14.0
2017061407,30.48,21.33333333333333,0.0,63.33333333333334,2.7666666666666666,2.7666666666666666,1.0,133.1725,33.546,7.0,2017.0,6.0,14.0
2017061408,66.48,22.66666666666667,0.0,56.66666666666666,3.033333333333333,3.033333333333333,1.0,111.84125,38.908,8.0,2017.0,6.0,14.0
2017061409,97.92,24.0,0.0,50.0,3.3,3.3,1.0,90.51,44.27,9.0,2017.0,6.0,14.0
2017061410,118.08,24.66666666666667,0.0,51.66666666666666,3.5,3.5,1.0,111.83333333333333,55.04333333333334,10.0,2017.0,6.0,14.0
2017061411,132.0,25.33333333333333,0.0,53.33333333333334,3.7,3.7,1.0,133.15666666666667,65.81666666666666,11.0,2017.0,6.0,14.0
2017061412,138.48,26.0,0.0,55.0,3.9,3.9,1.0,154.48,76.59,12.0,2017.0,6.0,14.0
2017061413,134.4,26.0,0.0,51.66666666666666,4.0,4.0,1.0,190.04666666666665,69.1,13.0,2017.0,6.0,14.0
2017061414,121.44,26.0,0.0,48.33333333333334,4.1,4.1,1.0,225.61333333333334,61.61,14.0,2017.0,6.0,14.0
2017061415,99.12,26.0,0.0,45.0,4.2,4.2,1.0,261.18,54.12,15.0,2017.0,6.0,14.0
2017061416,69.84,25.66666666666667,0.0,48.33333333333334,3.7,3.7,1.0,239.83875,41.913333333333334,16.0,2017.0,6.0,14.0
2017061417,34.8,25.33333333333333,0.0,51.66666666666666,3.2,3.2,1.0,218.4975,29.706666666666667,17.0,2017.0,6.0,14.0
2017061418,10.32,25.0,0.0,55.0,2.7,2.7,1.0,197.15625,17.5,18.0,2017.0,6.0,14.0
2017061419,1.44,23.66666666666667,0.0,58.33333333333334,2.466666666666667,2.466666666666667,1.0,175.815,22.85,19.0,2017.0,6.0,14.0
2017061506,4.08,19.0,0.1,60.0,2.7,2.7,2.0,154.47375,28.2,6.0,2017.0,6.0,15.0
2017061507,30.48,20.33333333333333,0.13333333333333333,61.66666666666666,2.966666666666667,2.966666666666667,2.333333333333333,133.1325,33.55,7.0,2017.0,6.0,15.0
2017061508,67.92,21.66666666666667,0.16666666666666669,63.33333333333334,3.2333333333333334,3.2333333333333334,2.6666666666666665,111.79124999999999,38.9,8.0,2017.0,6.0,15.0
2017061509,98.64,23.0,0.2,65.0,3.5,3.5,3.0,90.45,44.25,9.0,2017.0,6.0,15.0
2017061510,120.96,23.33333333333333,0.2,61.66666666666666,3.1666666666666665,3.1666666666666665,3.0,111.73666666666666,55.17,10.0,2017.0,6.0,15.0
2017061511,130.56,23.66666666666667,0.2,58.33333333333334,2.833333333333333,2.833333333333333,3.0,133.02333333333334,66.09,11.0,2017.0,6.0,15.0
2017061512,131.76,24.0,0.2,55.0,2.5,2.5,3.0,154.31,77.01,12.0,2017.0,6.0,15.0
